o_provincia	o_localidad	o_calle	o_numero	o_CP	n_provincia	n_partido	n_localidad	n_barrio	n_calle	n_numero	n_CP	n_resolucion	n_motivo	n_entre Calle 1	n_entre Calle 2	 CV_ZonaPeligrosa
CORDOBA	GENERAL DEHEZA	RIO NEGRO	342	5923	CORDOBA	JUAREZ CELMAN	GENERAL DEHEZA		RIO NEGRO	342	5923	CO	SM	LINIERS	25 DE MAYO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	LA PAMPA	4315	1430	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA URQUIZA	LA PAMPA	4315	1430	CO	SM	AGUSTIN JOSE DONADO	GENERAL MARIANO ACHA	N
BUENOS AIRES	MARTINEZ	ARENALES	1775	1640	BUENOS AIRES	SAN ISIDRO	MARTINEZ		ARENALES	1775	1640	CO	SM	ARISTOBULO DEL VALLE	SARMIENTO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	RIVADAVIA AVDA.	7401	1406	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	FLORES	AV B RIVADAVIA	7401	1406	CO	SM	AVENIDA NAZCA	DOCTOR COSME ARGERICH	N
SAN LUIS	SAN LUIS	BÂ° ATE 2 M-11 DPTO 605	S/N	5700	SAN LUIS	CAPITAL	SAN LUIS		BO ATE 2		5700	CO	SM			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	CALVO CARLOS	1550	1102	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	CONSTITUCION	C CALVO	1550	1102	CO	SM	PRESIDENTE LUIS SAENZ PEÑA	VIRREY PEDRO ANTONIO DE CEVALLOS	N
SANTA FE	ROSARIO	AV. OVIDIO LAGOS	4550	2000	SANTA FE	ROSARIO	ROSARIO	ALVEAR	AV O LAGOS	4550	2004	CO	SM	DOCTOR SABATINI	JUAN CANALS	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	LAS HERAS GENERAL AVDA.	3281	1425	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	PALERMO	AV GRAL LAS HERAS	3281	1425	CO	SM	JOSE ANDRES PACHECO DE MELO	BULNES	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	QUESADA	1928	1429	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	NUÑEZ	QUESADA	1928	1429	CO	SM	3 DE FEBRERO	GRECIA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	DE MAYO AVDA.	650	1084	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	MONSERRAT	AV DE MAYO	650	1084	CO	SM	PERU	BATALLA DE CHACABUCO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	TUCUMAN	994	1049	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	TUCUMAN	994	1049	CO	SM	SUIPACHA	PRESIDENTE CARLOS PELLEGRINI	N
TUCUMAN	SAN MIGUEL DE TUCUMAN	SIN DIRECCION EN LISTADO	S/N	4000	TUCUMAN		SAN MIGUEL DE TUCUMAN		SIN DIRECCION EN LISTADO		4000	NE	CI			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	VUELTA DE OBLIGADO	4746	1428	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	NUÑEZ	VUELTA DE OBLIGADO	4746	1429	CO	SM	PICO	NICOLAS DE VEDIA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	DEL PINO VIRREY	2685	1426	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BELGRANO	VIRREY J DEL PINO	2685	1426	CO	SM	JOSE DE AMENABAR	CORONEL JOSE MOLDES	N
SANTA FE	VILLA GOBERNADOR GALVEZ	ANDREU	1419	2124	SANTA FE	ROSARIO	VILLA GOBERNADOR GALVEZ		INTE ANDREU	1419	2124	CO	SM	SAENZ PEÑA	BOULEVARD SAN DIEGO	N
BUENOS AIRES	PILAR	MISIONES	26	1083	BUENOS AIRES	PILAR	PILAR		MISIONES	26	1629	CO	SM	URUGUAY	BUENOS AIRES	N
SANTA FE	ROSARIO	CORRIENTES	1086	2000	SANTA FE	ROSARIO	ROSARIO	CENTRO	CORRIENTES	1086	2000	CO	SM	SAN LUIS	SAN JUAN	N
SANTA FE	ROSARIO	SAN LORENZO	2647	2000	SANTA FE	ROSARIO	ROSARIO	ALBERTO OLMEDO	SAN LORENZO	2647	2000	CO	SM	MARTIN RODRIGUEZ	CALLAO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	DOBLAS	1012	1424	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	PARQUE CHACABUCO	F DOBLAS	1012	1424	CO	SM	DOCTOR FACUNDO DE ZUVIRIA	DOCTOR CARLOS TEJEDOR	N
BUENOS AIRES	CASEROS		MAESTRA BALDINI		BUENOS AIRES	TRES DE FEBRERO	CASEROS	PARTIDO 3 DE FEBRERO	MAESTRA BALDINI			NE	AI			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	PAYSANDU	1416	1416	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	CABALLITO	PAYSANDU	1416	1416	CO	SM	GALICIA	TRES ARROYOS	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	MIGUELETES	834	1426	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	PALERMO	MIGUELETES	834	1426	CO	SM	JORGE NEWBERY	JOSE ANTONIO MAURE	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	MONTES DE OCA MANUEL A. AVDA.	646	1270	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BARRACAS	AV MONTES DE OCA	646	1270	CO	SM	WENCESLAO VILLAFAÑE	ARISTOBULO DEL VALLE	N
BUENOS AIRES	ITUZAINGO	BRANDSEN	1663	1714	BUENOS AIRES	ITUZAINGO	ITUZAINGO	9 DE SETIEMBRE	CNEL BRANDSEN	1663	1714	CO	SM	SANTIAGO MONROE	LAGO NAHUEL HUAPI	N
BUENOS AIRES	CHIVILCOY	SALTA	110	6620	BUENOS AIRES	CHIVILCOY	CHIVILCOY		SALTA	110	6620	CO	SM	BOLIVAR	GENERAL RODRIGUEZ	N
SANTA FE	MAGGIOLO	casilla de correo nÂ° 27	0	S26SSWAA	SANTA FE		MAGGIOLO		CASILLA DE CORREO NA	27		NE	CI			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	DEL VALLE ARISTOBULO	480	1161	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BOCA	ARISTOBULO DEL VALLE	480	1161	CO	SM	AVENIDA ALMIRANTE GUILLERMO BROWN	MARTIN RODRIGUEZ	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SAN PEDRITO AVDA.	8	1406	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	FLORES	AV SAN PEDRITO	8	1406	CO	SM	AVENIDA BERNARDINO RIVADAVIA	CORONEL RAMON LORENZO FALCON	N
CORDOBA	VILLA CARLOS PAZ	AV ASUNCION BO LA QUINTA	0	5152	CORDOBA		VILLA CARLOS PAZ	LA QUINTA	AVENIDA ASUNCION		5152	NE	AI			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	CORRIENTES AVDA.	1622	1042	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	AV CORRIENTES	1622	1042	CO	SM	MONTEVIDEO	NICOLAS RODRIGUEZ PEÑA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	JURAMENTO	3184	1428	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BELGRANO	JURAMENTO	3184	1428	CO	SM	BRIGADIER GENERAL JOSE MATIAS ZAPIOLA	CAPITAN GENERAL RAMON FREIRE	N
BUENOS AIRES	CIUDADELA	COMESAÃ?A	3750	1702	BUENOS AIRES	TRES DE FEBRERO	CIUDADELA		EDUARDO COMESAÑA	3750	1702	CO	SM	PADRE ELIZALDE	9 DE JULIO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SANCHEZ	1757	1416	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA GENERAL MITRE	M SANCHEZ	1757	1416	CO	SM	AVENIDA DOCTOR JUAN BAUTISTA JUSTO	GENERAL CESAR DIAZ	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	RINCON	1357	1251	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN CRISTOBAL	BAT DE RINCON	1357	1251	CO	SM	COCHABAMBA	CONSTITUCION	N
CORDOBA	HUINCA RENANCO	SAN MARTIN	125	6270	CORDOBA	GENERAL ROCA	HUINCA RENANCO		SAN MARTIN	125	6270	CO	SM	CORDOBA	SUIPACHA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	HUMBERTO PRIMO	253	1103	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN TELMO	HUMBERTO PRIMO	253	1103	CO	SM	AVENIDA PASEO COLON	BALCARCE	N
SAN LUIS	MERLO	P BECERRA	0	5881	SAN LUIS		MERLO		P BECERRA		5881	NE	AI			
MENDOZA	SAN RAFAEL	LAS HERAS	184	5600	MENDOZA	SAN RAFAEL	SAN RAFAEL		GRAL LAS HERAS	184	5600	CO	SM	BARCALA	MAZA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	CORREA GUILLERMO DOCTOR	4537	1407	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES		PJE DR G CORREA	4537	1407	CO	SM			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	BARROS PAZOS JOSE	3066	1437	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA SOLDATI	J BARROS PAZOS	3066	1437	CO	SM	AVENIDA LAFUENTE	JOSE MARTI	S
BUENOS AIRES	DON TORCUATO	AV. MARCELO T DE ALVEAR	2794	1611	BUENOS AIRES	TIGRE	DON TORCUATO		AV PTE M T DE ALVEAR	2794	1611	CO	SM	AVENIDA BOULOGNE SUR MER	MENENDEZ Y PELAYO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SARMIENTO	569	1041	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	DOMINGO F SARMIENTO	569	1041	CO	SM	SAN MARTIN	FLORIDA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	RIOBAMBA	339	1025	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BALVANERA	RIOBAMBA	339	1025	CO	SM	DOMINGO FAUSTINO SARMIENTO	AVENIDA CORRIENTES	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	ALEM LEANDRO N. AVDA.	1110	1001	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	RETIRO	AV L N ALEM	1110	1001	CO	SM	INGENIERO CARLOS MARIA DELLA PAOLERA	RECONQUISTA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SANTA FE AVDA.	1780	1060	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	RECOLETA	AV SANTA FE	1780	1060	CO	SM	NICOLAS RODRIGUEZ PEÑA	AVENIDA CALLAO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	GOYA	145	1407	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VELEZ SARSFIELD	GOYA	145	1407	CO	SM	GENERAL VENANCIO FLORES	BACACAY	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	BELGRANO AVDA.	2481	1096	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BALVANERA	AVDA MANUEL BELGRANO	2481	1096	CO	SM	DOMINGO MATHEU	PRESBITERO MANUEL ALBERTI	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SAN NICOLAS	1269	1407	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA SANTA RITA	SAN NICOLAS	1269	1407	CO	SM	DOCTOR LUIS BELAUSTEGUI	REMEDIOS DE ESCALADA DE SAN MARTIN	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	DEL LIBERTADOR AVDA.	356	1001	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	RETIRO	AV DEL LIBERTADOR	356	1001	CO	SM	ESMERALDA	SUIPACHA	N
MISIONES	OBERA	AVDA. LIBERTAD	68	3360	MISIONES	OBERA	OBERA	MICROCENTRO	AV LIBERTAD	68	3360	CO	SM	AVENIDA SARMIENTO	CHUBUT	N
CORDOBA	ARGUELLO	ROQUE SAENZ PEÃ?A	18	5147	CORDOBA	CAPITAL	CORDOBA		PJE R SAENZ PEÑA	18	5000	CO	SM			N
SANTA FE	ROSARIO	DORREGO	1778	2000	SANTA FE	ROSARIO	ROSARIO	DEL ABASTO	CNEL M DORREGO	1778	2000	CO	SM	AVENIDA CARLOS PELLEGRINI	COCHABAMBA	N
CORDOBA	CORDOBA	PJE ORDOÃ?EZ	949	5000	CORDOBA	CAPITAL	CORDOBA	OBSERVATORIO	PJE V ORDOÑEZ	949	5000	CO	SM	GENERAL JOSE GERVASIO ARTIGAS	DOCTOR MARIANO MORENO	N
SANTA FE	ROSARIO	SAN LORENZO	4736	2000	SANTA FE	ROSARIO	ROSARIO	LUDUEÑA SUR Y NORTE	SAN LORENZO	4736	2002	CO	SM	JUAN GUTENBERG	COPIAPO	N
BUENOS AIRES	VICENTE CASARES	LOS CEPRESES	78	1808	BUENOS AIRES	CAÑUELAS	VICENTE CASARES		LOS CIPRESES	78	1808	CO	SM			N
SANTA CRUZ	LAS HERAS	SIMON BOLIVAR	21	9017	SANTA CRUZ	DESEADO	LAS HERAS		AV GRAL SIMON BOLIVAR	21	9017	CO	SM			
BUENOS AIRES	ZARATE	BROWN	332	2800	BUENOS AIRES	ZARATE	ZARATE		ALTE G BROWN	332	2800	CO	SM	INDEPENDENCIA	ROMULO NOYA	N
CORDOBA	BARRIO LAS PALMAS	QUEBRACHO HERRADO	262	5000	CORDOBA	CAPITAL	CORDOBA	AMPLIACION LAS PALMAS	QUEBRACHO HERRADO	262	5002	CO	SM	YAVI	VENTA Y MEDIA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	MALABIA	1098	1414	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA CRESPO	MALABIA	1098	1414	CO	SM	JUAN JUFRE	HERNANDO DE LERMA	N
BUENOS AIRES	MORENO	MARCOS PAZ	1350	1744	BUENOS AIRES	MORENO	MORENO	LA BLANQUEADA	AV M PAZ	1350	1744	CO	SM	GENERAL JUAN MARTIN DE PUEYRREDON	DOCTOR JUAN JOSE PASO	N
BUENOS AIRES	CASEROS		GUAMINI		BUENOS AIRES	TRES DE FEBRERO	CASEROS	PARTIDO 3 DE FEBRERO	GUAMINI			NE	AI			
SAN LUIS	VILLA MERCEDES	AV MITRE	501	5730	SAN LUIS	GENERAL PEDERNERA	VILLA MERCEDES	CENTRO	AV MITRE	501	5730	CO	SM	THOMAS ALVA EDISON	AMEGHINO	N
BUENOS AIRES	SAN ANDRES	CAMPOS LUIS MARIA	1853	1651	BUENOS AIRES	GENERAL SAN MARTIN	SAN ANDRES		CAMPOS LUIS MARIA	1853	1651	NE	CI			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	CORRIENTES AVDA.	1848	1045	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BALVANERA	AV CORRIENTES	1848	1045	CO	SM	AVENIDA CALLAO	PASAJE ENRIQUE SANTOS DISCEPOLO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	VIALE LUIS	3348	1416	CAPITAL FEDERAL		CIUDAD AUTONOMA BUENOS AIRES		VIALE LUIS	3348	1416	NE	AI			
BUENOS AIRES	SAENZ PEÃ?A	NEWTON	914	1674	BUENOS AIRES	TRES DE FEBRERO	VILLA SAENZ PEÑA		I NEWTON	914	1674	CO	SM	URUGUAY	JOSE BATALLAN	N
BUENOS AIRES	MAR DEL PLATA	11 DE SEPTIEMBRE	3860	7600	BUENOS AIRES	GENERAL PUEYRREDON	MAR DEL PLATA	NUEVA POMPEYA	11 DE SEPTIEMBRE	3860	7600	CO	SM	CORONEL MANUEL DORREGO	GENERAL TOMAS GUIDO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	RODO JOSE ENRIQUE	7163	1440	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	MATADEROS	JOSE ENRIQUE RODO	7163	1440	CO	SM	GUAMINI	MONTIEL	N
BUENOS AIRES	BECCAR	IBAÃ?EZ	2260	1643	BUENOS AIRES	SAN ISIDRO	BECCAR		IBAÑEZ	2260	1643	CO	SM	PRESIDENTE GENERAL JULIO ARGENTINO ROCA		N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	ALVAREZ JONTE AVDA.	3320	1407	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA SANTA RITA	AV A ALVAREZ JONTE	3320	1407	CO	SM	CAMPANA	FELIPE LLAVALLOL	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	PARAGUAY	776	1057	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	RETIRO	PARAGUAY	776	1057	CO	SM	MAIPU	ESMERALDA	N
BUENOS AIRES	PASO DEL REY	BME. MITRE	1634	1742	BUENOS AIRES	MORENO	MORENO	MORENO CENTRO	AV B MITRE	1634	1744	CO	SM	ARRIBEÑOS	ARRIBEÑOS	N
BUENOS AIRES	SAN ISIDRO	25 DE MAYO	574	1642	BUENOS AIRES	SAN ISIDRO	SAN ISIDRO		25 DE MAYO	574	1642	CO	SM	ITUZAINGO	ALMIRANTE GUILLERMO BROWN	N
BUENOS AIRES	ADROGUE	TIMBO - BARRIO LINDO	175	1846	BUENOS AIRES	ALMIRANTE BROWN	ADROGUE	LINDO	TIMBO		1846	NE	AI			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SALGUERO JERONIMO	3012	1425	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	PALERMO	J SALGUERO	3012	1425	CO	SM	CASTEX	GELLY	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	RIO CUARTO	2458	1292	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BARRACAS	RIO CUARTO	2458	1292	CO	SM	SANTA MAGDALENA	BARTOLOME SALOM	N
CORDOBA	CORDOBA	JOSE MARIA ESTRADA	230	5000	CORDOBA		CORDOBA		JOSE MARIA ESTRADA	230	5000	NE	CI			
CORDOBA	CORDOBA	ONEATIVO	815	5000	CORDOBA	CAPITAL	CORDOBA	GRAL PAZ	ONCATIVO	815	5004	CO	SM	OVIDIO LAGOS	ESQUIU	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	CASEROS AVDA.	820	1152	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BARRACAS	AV CASEROS	820	1152	CO	SM	PIEDRAS	TACUARI	N
BUENOS AIRES	CASTELAR	CASACUBERTA	2780	1712	BUENOS AIRES	MORON	CASTELAR		CASACUBERTA	2780	1712	CO	SM	MAESTRA ARMINDA M LANZANI	AMBROSIO LEZICA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	LAVALLE	376	1047	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	GRAL JUAN LAVALLE	376	1047	CO	SM	25 DE MAYO	RECONQUISTA	N
SANTA CRUZ	LAS HERAS	PERITO MORENO	595	9017	SANTA CRUZ	DESEADO	LAS HERAS		AV PERITO F P MORENO	595	9017	CO	SM			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	CARACAS	1951	1416	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA GENERAL MITRE	CARACAS	1951	1416	CO	SM	ALEJANDRO MAGARIÑOS CERVANTES	CAMARONES	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	PAYSANDU	1448	1416	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	CABALLITO	PAYSANDU	1448	1416	CO	SM	GALICIA	TRES ARROYOS	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	BLANCO ENCALADA	5067	1413	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA URQUIZA	BLANCO ENCALADA	5067	1431	CO	SM	AVENIDA TRIUNVIRATO	CARLOS BAUNESS	N
BUENOS AIRES	LUJAN	SAN MARTIN	1398	6700	BUENOS AIRES	LUJAN	LUJAN	CENTRO	SAN MARTIN	1398	6700	CO	SM	GENERAL CARLOS MARIA DE ALVEAR	GENERAL MARTIN MIGUEL DE GUEMES	N
BUENOS AIRES	BOSQUES	AMBATO	1060	1889	BUENOS AIRES	FLORENCIO VARELA	BOSQUES	SAN RUDECINDO	AMBATO	1060	1889	CO	SM	CHIMBORAZO	CALINGASTA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	ALVAREZ CRISOSTOMO	4790	1439	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA LUGANO	C ALVAREZ	4790	1439	CO	SM	BASUALDO	JOSE JOAQUIN ARAUJO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	VIDAL	2661	1428	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BELGRANO	AV C VIDAL	2661	1428	CO	SM	FRANKLIN D ROOSEVELT	DOCTOR PEDRO IGNACIO RIVERA	N
CORDOBA	RIO 3ro.	ACUÃ?A TRISTAN	331	5850	CORDOBA	TERCERO ARRIBA	RIO TERCERO	CABERO	AV T ACUÑA	331	5850	CO	SM	FELIX COLUCCIO	CERVERA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SARMIENTO	4547	1197	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	ALMAGRO	DOMINGO F SARMIENTO	4547	1197	CO	SM	YATAY	LAMBARE	N
MENDOZA	MENDOZA	LAT.ACC.SUR	2159	5501	MENDOZA		MENDOZA		LAT. ACC. SUR 2159		5501	NP	SM			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	RIVADAVIA AVDA.	10351	1408	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA LURO	AV B RIVADAVIA	10351	1408	CO	SM	EUGENIO CORVALAN	DOMINGO ALBARIÑO	N
BUENOS AIRES	ADROGUE	NOTHER	46	1846	BUENOS AIRES	ALMIRANTE BROWN	ADROGUE	ALMIRANTE BROWN	T NOTHER	46	1846	CO	SM	AVENIDA HIPOLITO YRIGOYEN	JORGE DE KAY	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	CERVANTES ALEJANDRO M.	2845	1417	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA SANTA RITA	MAGARIÑOS CERVANTES	2845	1416	CO	SM	CORONEL JUAN FLORENCIO TERRADA	AVENIDA NAZCA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SAN JOSE	1836	1136	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	CONSTITUCION	SAN JOSE	1836	1136	CO	SM	PEDRO ECHAGUE	15 DE NOVIEMBRE DE 1889	N
BUENOS AIRES	VILLA ADELINA	EL INDIO	1755	1607	BUENOS AIRES	SAN ISIDRO	VILLA ADELINA		EL INDIO	1755	1607	CO	SM	AVENIDA DE MAYO	MARTIN RODRIGUEZ	N
BUENOS AIRES	CENTRO AGRICOLA EL PATO	RUTA NAC 2 KM 40800	0	1893	BUENOS AIRES	BERAZATEGUI	CENTRO AGRICOLA EL PATO		RUTA NACIONAL 2		1893	NE	AI			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	TALCAHUANO	435	1013	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	TALCAHUANO	435	1013	CO	SM	AVENIDA CORRIENTES	GENERAL JUAN LAVALLE	N
CORDOBA	BARRIO YOFRE	RAMON DE CARRAZA	2757	5012	CORDOBA	CAPITAL	CORDOBA	YOFRE NORTE	R DE CARASSA	2757	5012	CO	SM	TOMAS W WILSON	EDISON	N
BUENOS AIRES	MAR DEL PLATA	TIERRA DEL FUEGO	3782	7600	BUENOS AIRES	GENERAL PUEYRREDON	MAR DEL PLATA	BERNARDINO RIVADAVIA	TIERRA DEL FUEGO	3782	7604	CO	SM	MANUEL QUINTANA	DOMINGO MATHEU	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	CABILDO AVDA.	1411	1426	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BELGRANO	AV CABILDO	1411	1426	CO	SM	VIRREY LORETO	VIRREY NICOLAS ANTONIO ARREDONDO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	CERRITO	146	1010	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	CERRITO	146	1010	CO	SM	GENERAL BARTOLOME MITRE	TENIENTE GENERAL JUAN DOMINGO PERON	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	BYNON	6895	1408	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	LINIERS	SANTIAGO J BYNON	6895	1408	CO	SM	PASAJE VICTOR CASCO	JUAN PIO GANA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SUIPACHA	531	1008	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	SUIPACHA	531	1008	CO	SM	GENERAL JUAN LAVALLE	TUCUMAN	N
SANTA FE	ROSARIO	CERRITO	3874	2000	SANTA FE	ROSARIO	ROSARIO	CINCO ESQUINAS	CERRITO	3874	2003	CO	SM	AARON CASTELLANOS	DOCTOR ADOLFO ALSINA	N
